Dt,Adj Close,Close,Div,Factor,High,Low,Open,Volume
2000-04-26,101.4509,146.484,0.0,1.0,148.75,146.0,147.969,7711100.0
2000-04-27,101.1154,146.0,0.0,1.0,147.344,143.0,142.9864,15595300.0
2000-04-28,100.4878,145.094,0.0,1.0,147.859,145.07,147.0,8743400.0
2000-05-01,101.8513,147.063,0.0,1.0,148.484,145.844,146.563,7328300.0
2000-05-02,99.8168,144.125,0.0,1.0,147.125,144.125,145.5,9411900.0
2000-05-03,97.4794,140.75,0.0,1.0,144.0,139.781,144.0,12630700.0
2000-05-04,98.2153,141.813,0.0,1.0,142.359,140.75,142.0,5963600.0
2000-05-05,99.4056,143.531,0.0,1.0,144.0,140.938,141.063,7862400.0
2000-05-08,98.659,142.453,0.0,1.0,143.375,141.844,142.75,5064100.0
2000-05-09,97.869,141.313,0.0,1.0,143.406,140.266,143.063,5620300.0
2000-05-10,95.6614,138.125,0.0,1.0,140.969,137.75,140.5,10293900.0
2000-05-11,97.8474,141.281,0.0,1.0,141.5,139.125,140.125,7091100.0
2000-05-12,98.9079,142.813,0.0,1.0,143.469,141.625,141.813,5960800.0
2000-05-15,100.6176,145.281,0.0,1.0,145.609,142.0,142.75,4441300.0
2000-05-16,101.5915,146.688,0.0,1.0,147.719,145.313,146.563,8192200.0
2000-05-17,100.5311,145.156,0.0,1.0,146.188,144.469,145.688,5907200.0
2000-05-18,99.2974,143.375,0.0,1.0,146.313,143.375,145.625,4325600.0
2000-05-19,97.7391,141.125,0.0,1.0,143.234,140.406,142.563,6518400.0
2000-05-22,97.0033,140.063,0.0,1.0,141.469,137.0,141.25,10839400.0
2000-05-23,95.5749,138.0,0.0,1.0,140.813,137.563,140.438,7979200.0
2000-05-24,97.1331,140.25,0.0,1.0,140.688,136.5,138.0,11081500.0
2000-05-25,95.4666,137.844,0.0,1.0,141.813,137.719,140.6872,8278900.0
2000-05-26,95.5749,138.0,0.0,1.0,139.688,137.328,138.813,4814000.0
2000-05-30,98.6914,142.5,0.0,1.0,142.938,139.469,140.0,5362700.0
2000-05-31,98.9079,142.813,0.0,1.0,144.0,142.094,142.563,6056500.0
2000-06-01,100.6393,145.313,0.0,1.0,145.438,143.0,143.688,8961600.0
2000-06-02,102.3923,147.844,0.0,1.0,149.094,147.484,148.938,8962200.0
2000-06-05,101.8945,147.125,0.0,1.0,148.219,146.875,147.469,6998100.0
2000-06-06,101.4401,146.469,0.0,1.0,147.781,145.906,146.625,4858900.0
2000-06-07,102.1434,147.484,0.0,1.0,148.0,146.0,146.625,4919500.0
2000-06-08,101.7431,146.906,0.0,1.0,147.75,146.063,147.5,5723100.0
2000-06-09,101.5267,146.594,0.0,1.0,147.969,145.625,147.5,3085300.0
2000-06-12,100.3363,144.875,0.0,1.0,146.969,144.875,146.969,3678900.0
2000-06-13,102.2192,147.594,0.0,1.0,147.75,144.625,144.813,6558700.0
2000-06-14,102.3923,147.844,0.0,1.0,148.875,147.188,148.25,6420500.0
2000-06-15,102.6088,148.156,0.0,1.0,148.75,146.844,148.1214,5881200.0
2000-06-16,101.7657,146.594,0.348,1.0,148.313,145.875,148.313,5567900.0
2000-06-19,103.0673,148.469,0.0,1.0,149.156,146.25,146.469,5106900.0
2000-06-20,102.6985,147.938,0.0,1.0,148.875,147.0002,148.188,6480000.0
2000-06-21,102.6551,147.875,0.0,1.0,148.438,146.891,146.938,3115000.0
2000-06-22,101.0931,145.625,0.0,1.0,147.688,145.0,147.563,7490500.0
2000-06-23,100.2254,144.375,0.0,1.0,146.125,143.875,145.813,4863300.0
2000-06-26,101.5162,146.234,0.0,1.0,146.25,144.875,145.375,5201300.0
2000-06-27,100.7678,145.156,0.0,1.0,146.719,145.016,145.984,4159500.0
2000-06-28,101.0497,145.563,0.0,1.0,146.984,145.313,145.625,5347700.0
2000-06-29,100.0953,144.188,0.0,1.0,145.75,143.516,144.75,6345700.0
2000-06-30,100.8545,145.281,0.0,1.0,145.594,143.891,143.938,7420200.0
2000-07-03,102.243,147.281,0.0,1.0,147.438,145.188,145.438,1436600.0
2000-07-05,100.399,144.625,0.0,1.0,146.656,144.375,146.375,2748200.0
2000-07-06,101.18,145.75,0.0,1.0,146.469,144.219,144.938,5963200.0
2000-07-07,102.807,148.094,0.0,1.0,148.781,146.25,146.678,3034800.0
2000-07-10,102.6334,147.844,0.0,1.0,148.906,147.531,147.875,2816100.0
2000-07-11,102.8503,148.156,0.0,1.0,149.125,147.156,147.469,5431600.0
2000-07-12,103.5229,149.125,0.0,1.0,150.125,148.688,149.281,5883000.0
2000-07-13,103.9785,149.781,0.0,1.0,150.375,149.188,149.984,5356000.0
2000-07-14,104.9981,151.25,0.0,1.0,151.25,149.672,150.438,5341900.0
2000-07-17,104.8245,151.0,0.0,1.0,151.984,150.688,150.984,4208300.0
2000-07-18,103.9676,149.766,0.0,1.0,150.625,149.344,150.625,4262100.0
2000-07-19,103.1324,148.563,0.0,1.0,149.906,148.25,149.469,8506800.0
2000-07-20,104.5642,150.625,0.0,1.0,150.625,148.8221,149.0,4538900.0
2000-07-21,102.5249,147.688,0.0,1.0,149.75,147.688,149.75,5656900.0
2000-07-24,101.9393,146.844,0.0,1.0,148.859,146.563,148.128,5628500.0
2000-07-25,102.2646,147.313,0.0,1.0,147.844,146.781,147.75,4757100.0
2000-07-26,101.2668,145.875,0.0,1.0,147.156,145.641,146.969,12062500.0
2000-07-27,100.9196,145.375,0.0,1.0,146.625,144.688,145.938,7652600.0
2000-07-28,98.6418,142.094,0.0,1.0,145.906,141.516,145.719,6229500.0
2000-07-31,99.2709,143.0,0.0,1.0,144.125,142.063,142.938,5265500.0
2000-08-01,99.8783,143.875,0.0,1.0,144.719,143.125,143.625,3946600.0
2000-08-02,100.3773,144.594,0.0,1.0,145.406,143.625,143.875,7439800.0
2000-08-03,101.0714,145.594,0.0,1.0,145.813,142.625,142.875,4607100.0
2000-08-04,101.6138,146.375,0.0,1.0,146.719,145.406,146.313,3686600.0
2000-08-07,102.8287,148.125,0.0,1.0,148.438,146.3765,146.719,4159800.0
2000-08-08,103.2191,148.688,0.0,1.0,148.813,147.5,147.5,3658700.0
2000-08-09,102.3514,147.438,0.0,1.0,149.219,147.375,149.141,5383800.0
2000-08-10,101.8525,146.719,0.0,1.0,147.859,146.281,147.531,4193400.0
2000-08-11,102.3297,147.406,0.0,1.0,148.0,145.563,146.625,5089400.0
2000-08-14,103.6313,149.281,0.0,1.0,149.563,147.063,147.781,2966700.0
2000-08-15,103.5446,149.156,0.0,1.0,149.813,148.563,149.344,5564600.0
2000-08-16,103.1758,148.625,0.0,1.0,149.938,147.844,149.313,5191600.0
2000-08-17,104.2604,150.188,0.0,1.0,150.438,148.344,148.688,5652200.0
2000-08-18,103.9134,149.688,0.0,1.0,150.3784,149.219,150.375,4626400.0
2000-08-21,104.4774,150.5,0.0,1.0,150.719,149.406,150.031,2380600.0
2000-08-22,104.3039,150.25,0.0,1.0,151.313,150.0947,150.563,3075300.0
2000-08-23,104.716,150.844,0.0,1.0,151.281,149.281,149.813,5483200.0
2000-08-24,105.0414,151.313,0.0,1.0,151.547,150.5,151.156,4529000.0
2000-08-25,104.9981,151.25,0.0,1.0,151.625,150.938,151.156,2822200.0
2000-08-28,105.356,151.766,0.0,1.0,152.906,151.25,151.25,5518700.0
2000-08-29,105.3777,151.797,0.0,1.0,151.875,150.906,151.438,3561900.0
2000-08-30,104.369,150.344,0.0,1.0,151.5,150.344,151.313,3964800.0
2000-08-31,105.7573,152.344,0.0,1.0,153.094,150.906,151.063,4863100.0
2000-09-01,105.8658,152.5,0.0,1.0,153.594,152.0,153.25,3191200.0
2000-09-05,105.0198,151.281,0.0,1.0,152.203,150.813,151.875,3470800.0
2000-09-06,103.8266,149.563,0.0,1.0,151.953,149.531,151.188,4322200.0
2000-09-07,104.716,150.844,0.0,1.0,151.078,149.828,150.25,4265500.0
2000-09-08,104.0001,149.813,0.0,1.0,150.5,149.328,150.281,3518200.0
2000-09-11,103.8483,149.594,0.0,1.0,151.19,148.688,149.75,3937500.0
2000-09-12,103.089,148.5,0.0,1.0,150.25,148.438,149.75,4769100.0
2000-09-13,103.3602,148.891,0.0,1.0,149.344,147.656,148.0,7691600.0
2000-09-14,103.8808,149.641,0.0,1.0,149.938,148.156,149.875,3397100.0
2000-09-15,101.6081,146.0,0.375,1.0,148.25,146.0,148.1871,4085700.0
2000-09-18,100.673,144.656,0.0,1.0,146.969,144.203,146.3651,5109300.0
2000-09-19,101.5864,145.969,0.0,1.0,146.313,144.703,145.125,6588200.0
2000-09-20,100.8361,144.891,0.0,1.0,146.037,143.156,145.688,6508100.0
2000-09-21,99.3028,142.688,0.0,1.0,145.563,142.625,144.469,5972300.0
2000-09-22,101.1079,145.281,0.0,1.0,145.313,142.422,142.625,7791300.0
2000-09-25,100.3902,144.25,0.0,1.0,146.063,143.719,145.938,9726300.0
2000-09-26,99.1071,142.406,0.0,1.0,145.0,142.406,144.375,5302400.0
2000-09-27,99.629,143.156,0.0,1.0,143.969,142.125,143.563,7186200.0
2000-09-28,100.9122,145.0,0.0,1.0,146.328,142.891,143.188,7036400.0
2000-09-29,99.9553,143.625,0.0,1.0,145.969,143.625,145.469,9333600.0
2000-10-02,100.1075,143.844,0.0,1.0,144.906,143.141,144.281,5517800.0
2000-10-03,99.1723,142.5,0.0,1.0,145.7542,142.281,144.531,9347200.0
2000-10-04,99.9988,143.688,0.0,1.0,144.25,141.75,142.875,6148900.0
2000-10-05,100.3467,144.188,0.0,1.0,144.8373,143.313,143.406,4566900.0
2000-10-06,98.1719,141.063,0.0,1.0,144.641,139.75,143.875,10014900.0
2000-10-09,97.4324,140.0,0.0,1.0,141.313,139.375,141.3069,4508000.0
2000-10-10,95.8231,137.688,0.0,1.0,141.25,137.688,140.094,6104700.0
2000-10-11,95.0184,136.531,0.0,1.0,138.625,135.125,137.625,10346000.0
2000-10-12,92.6478,133.125,0.0,1.0,137.594,132.7848,137.281,12336900.0
2000-10-13,95.7361,137.563,0.0,1.0,137.656,132.875,132.938,11778800.0
2000-10-16,96.171,138.188,0.0,1.0,138.2402,136.688,137.406,5659000.0
2000-10-17,93.7787,134.75,0.0,1.0,138.563,134.406,138.438,7831700.0
2000-10-18,93.4308,134.25,0.0,1.0,136.125,130.156,132.625,10897300.0
2000-10-19,96.954,139.281,0.0,1.0,139.453,136.438,136.844,8767300.0
2000-10-20,97.3672,139.906,0.0,1.0,141.188,138.3752,138.375,7373500.0
2000-10-23,97.8022,140.531,0.0,1.0,141.031,138.9484,139.938,5290000.0
2000-10-24,97.1497,139.594,0.0,1.0,141.938,139.0,140.969,5750700.0
2000-10-25,94.8662,136.313,0.0,1.0,139.563,136.125,138.75,9137600.0
2000-10-26,95.1271,136.688,0.0,1.0,137.656,134.031,137.125,9345800.0
2000-10-27,96.9322,139.281,0.0,1.0,139.2846,136.625,137.875,9762900.0
2000-10-30,97.8022,140.531,0.0,1.0,141.094,138.156,138.438,10154100.0
2000-10-31,99.4877,142.953,0.0,1.0,143.688,140.063,141.016,7752400.0
2000-11-01,99.1506,142.469,0.0,1.0,143.25,141.219,142.25,6753600.0
2000-11-02,99.3137,142.703,0.0,1.0,143.906,142.516,143.156,11395100.0
2000-11-03,99.368,142.781,0.0,1.0,143.75,142.375,143.469,5187100.0
2000-11-06,100.064,143.781,0.0,1.0,144.297,143.031,143.156,4042500.0
2000-11-07,100.0423,143.75,0.0,1.0,144.0,142.563,143.141,5231300.0
2000-11-08,97.8239,140.563,0.0,1.0,144.063,140.563,144.063,6123300.0
2000-11-09,97.4542,140.031,0.0,1.0,141.219,137.25,140.0,10635300.0
2000-11-10,95.0836,136.625,0.0,1.0,139.469,136.531,139.0,8569500.0
2000-11-13,94.3442,135.563,0.0,1.0,136.984,133.016,135.6288,17285300.0
2000-11-14,96.8235,139.125,0.0,1.0,139.625,137.0,137.4664,7668900.0
2000-11-15,97.128,139.563,0.0,1.0,140.109,137.75,139.063,8837700.0
2000-11-16,95.6056,137.375,0.0,1.0,139.875,137.313,139.563,6684100.0
2000-11-17,95.0945,136.641,0.0,1.0,139.0,135.75,137.3221,6551100.0
2000-11-20,93.7352,134.688,0.0,1.0,136.375,134.313,135.75,5458500.0
2000-11-21,94.2137,135.375,0.0,1.0,136.188,133.516,134.875,7684300.0
2000-11-22,91.9628,132.141,0.0,1.0,134.8774,132.125,134.344,5736900.0
2000-11-24,93.8439,134.844,0.0,1.0,134.969,133.625,133.625,3411600.0
2000-11-27,94.6704,136.031,0.0,1.0,136.688,135.313,136.469,5992000.0
2000-11-28,93.0393,133.688,0.0,1.0,136.594,133.641,135.125,5336100.0
2000-11-29,92.8653,133.438,0.0,1.0,135.906,133.266,134.3746,6914100.0
2000-11-30,92.0606,132.281,0.0,1.0,133.5,129.75,132.5,11201600.0
2000-12-01,92.0171,132.219,0.0,1.0,134.063,131.0,133.188,7587200.0
2000-12-04,92.8,133.344,0.0,1.0,133.875,131.5,131.875,6996600.0
2000-12-05,95.8448,137.719,0.0,1.0,138.25,134.406,134.875,8883400.0
2000-12-06,94.3116,135.516,0.0,1.0,138.344,135.031,137.781,12888000.0
2000-12-07,93.0175,133.656,0.0,1.0,135.875,133.656,134.875,6529100.0
2000-12-08,93.235,133.969,0.0,1.0,139.125,133.875,137.063,10276300.0
2000-12-11,96.4755,138.625,0.0,1.0,139.563,136.719,137.375,6405600.0
2000-12-12,96.0623,138.031,0.0,1.0,138.813,137.375,138.188,5022900.0
2000-12-13,94.7465,136.141,0.0,1.0,139.4047,136.031,139.25,6070500.0
2000-12-14,93.5395,134.406,0.0,1.0,136.5,134.031,135.875,7678400.0
2000-12-15,91.4268,130.969,0.411,1.0,133.125,130.563,133.125,9065300.0
2000-12-18,92.6484,132.719,0.0,1.0,133.469,131.766,132.063,7235400.0
2000-12-19,90.7614,130.016,0.0,1.0,134.9678,130.016,132.469,9616600.0
2000-12-20,88.1327,126.25,0.0,1.0,128.938,126.094,128.625,9994300.0
2000-12-21,88.7435,127.125,0.0,1.0,128.859,125.5274,126.0,14331500.0
2000-12-22,91.405,130.938,0.0,1.0,131.109,128.844,129.0,10182900.0
2000-12-26,92.3866,132.344,0.0,1.0,132.344,130.281,130.844,4665300.0
2000-12-27,93.0629,133.313,0.0,1.0,133.734,131.25,132.0,4854100.0
2000-12-28,93.3465,133.719,0.0,1.0,133.875,132.594,132.813,8358700.0
2000-12-29,91.5795,131.188,0.0,1.0,134.281,131.188,134.063,8774600.0
2001-01-02,89.9215,128.813,0.0,1.0,132.156,127.563,132.0,8737500.0
2001-01-03,94.2409,135.0,0.0,1.0,136.0,127.656,128.313,19431600.0
2001-01-04,93.2265,133.547,0.0,1.0,135.4657,133.0,134.938,9219000.0
2001-01-05,90.1833,129.188,0.0,1.0,133.625,129.188,133.469,12911400.0
2001-01-08,90.8814,130.188,0.0,1.0,130.188,127.699,129.875,6625300.0
2001-01-09,90.6414,129.844,0.0,1.0,131.4991,129.422,131.047,5702400.0
2001-01-10,92.2339,132.125,0.0,1.0,132.125,128.813,129.0,8746100.0
2001-01-11,92.3212,132.25,0.0,1.0,133.484,131.094,131.094,7245100.0
2001-01-12,92.1466,132.0,0.0,1.0,133.719,131.281,132.688,7244000.0
2001-01-16,92.7357,132.844,0.0,1.0,133.188,131.516,132.0,8542200.0
2001-01-17,93.1611,133.453,0.0,1.0,135.047,132.641,134.844,7851400.0
2001-01-18,94.0882,134.781,0.0,1.0,135.703,132.938,133.438,8107000.0
2001-01-19,93.5537,134.016,0.0,1.0,136.188,133.875,136.188,7782500.0
2001-01-22,94.1754,134.906,0.0,1.0,135.781,133.563,134.2423,7050900.0
2001-01-23,94.9171,135.969,0.0,1.0,136.656,134.156,134.469,8463100.0
2001-01-24,95.2007,136.375,0.0,1.0,137.313,135.844,136.25,6199900.0
2001-01-25,94.9608,136.031,0.0,1.0,137.25,135.656,136.25,10818300.0
2001-01-26,94.8517,135.875,0.0,1.0,136.125,134.453,135.156,7136800.0
2001-01-29,95.3578,136.6,0.0,1.0,136.9,135.37,135.5,6705900.0
2001-01-30,96.1955,137.8,0.0,1.0,137.92,135.79,136.3,7069100.0
2001-01-31,95.651,137.02,0.0,1.0,138.7,136.6,137.4,9706900.0
2001-02-01,96.2863,137.93,0.0,1.0,137.95,136.25,137.1,8239100.0
2001-02-02,94.1013,134.8,0.0,1.0,137.99,134.75,137.4,8276600.0
2001-02-05,94.7924,135.79,0.0,1.0,135.94,134.75,134.8,4352900.0
2001-02-06,94.5131,135.39,0.0,1.0,136.7,135.22,135.3,7106700.0
2001-02-07,94.0245,134.69,0.0,1.0,135.4,133.68,134.72,5748700.0
2001-02-08,92.9285,133.12,0.0,1.0,135.4,133.1,134.8,5943300.0
2001-02-09,92.0349,131.84,0.0,1.0,133.35,131.26,133.35,9913000.0
2001-02-12,93.0891,133.35,0.0,1.0,133.5,131.7,131.7,5804400.0
2001-02-13,92.3282,132.26,0.0,1.0,134.17,132.0,133.7,6587600.0
2001-02-14,92.1886,132.06,0.0,1.0,132.65,130.66,132.63,8400100.0
2001-02-15,93.0821,133.34,0.0,1.0,133.52,131.99,132.84,5929800.0
2001-02-16,91.0297,130.4,0.0,1.0,131.29,129.3,131.0,6434900.0
2001-02-20,89.6266,128.39,0.0,1.0,131.14,128.1,131.04,5760000.0
2001-02-21,87.6929,125.62,0.0,1.0,128.84,125.5,127.9,10910800.0
2001-02-22,87.8255,125.81,0.0,1.0,126.54,123.02,126.35,21281600.0
2001-02-23,87.2322,124.96,0.0,1.0,125.54,121.8,125.08,20173000.0
2001-02-26,89.0891,127.62,0.0,1.0,127.62,124.5,125.8,11503700.0
2001-02-27,88.2653,126.44,0.0,1.0,127.84,125.51,126.8,11415000.0
2001-02-28,86.5271,123.95,0.0,1.0,126.84,123.27,126.75,14825800.0
2001-03-01,86.9809,124.6,0.0,1.0,124.6,121.75,124.05,14672000.0
2001-03-02,86.2898,123.61,0.0,1.0,125.65,122.3,122.5,12564300.0
2001-03-05,87.0786,124.74,0.0,1.0,124.78,123.81,124.15,5293200.0
2001-03-06,88.014,126.08,0.0,1.0,127.75,125.49,126.3547,6917000.0
2001-03-07,88.6423,126.98,0.0,1.0,127.04,125.76,126.9,6371700.0
2001-03-08,88.74,127.12,0.0,1.0,127.24,126.14,126.6,6055000.0
2001-03-09,86.1152,123.36,0.0,1.0,126.1,123.1053,126.1,10020300.0
2001-03-12,82.4294,118.08,0.0,1.0,122.5076,117.75,122.34,13972900.0
2001-03-13,83.7837,120.02,0.0,1.0,120.44,117.53,119.4,12888000.0
2001-03-14,82.1292,117.65,0.0,1.0,119.29,115.75,117.05,19883400.0
2001-03-15,82.1501,117.68,0.0,1.0,118.86,117.3666,118.45,10370300.0
2001-03-16,80.5024,115.01,0.316,1.0,117.4,114.81,117.13,58514600.0
2001-03-19,82.1403,117.35,0.0,1.0,117.69,114.82,115.76,10067800.0
2001-03-20,79.9354,114.2,0.0,1.0,118.46,114.11,117.9,15083900.0
2001-03-21,78.5775,112.26,0.0,1.0,115.2574,111.9,114.18,19004600.0
2001-03-22,77.7796,111.12,0.0,1.0,112.6,108.04,112.02,28624800.0
2001-03-23,80.1315,114.48,0.0,1.0,114.66,111.5,113.25,12861700.0
2001-03-26,81.1534,115.94,0.0,1.0,116.27,114.77,115.7,9943800.0
2001-03-27,82.8123,118.31,0.0,1.0,118.65,115.28,115.62,12880700.0
2001-03-28,80.5234,115.04,0.0,1.0,116.95,114.9,116.9,10953300.0
2001-03-29,80.8314,115.48,0.0,1.0,116.5,112.14,114.7,12060300.0
2001-03-30,81.6784,116.69,0.0,1.0,116.69,114.5,115.55,9183600.0
2001-04-02,79.9354,114.2,0.0,1.0,117.38,113.8,116.3,10561000.0
2001-04-03,77.2686,110.39,0.0,1.0,114.15,110.06,113.98,12836000.0
2001-04-04,77.5906,110.85,0.0,1.0,112.1,109.3013,110.578,14884300.0
2001-04-05,80.5305,115.05,0.0,1.0,115.49,112.5,113.3,21522800.0
2001-04-06,79.3055,113.3,0.0,1.0,114.4,112.06,113.991,14937800.0
2001-04-09,80.1874,114.56,0.0,1.0,114.99,112.7772,114.0,9034300.0
2001-04-10,81.6504,116.65,0.0,1.0,117.75,115.17,115.45,17873600.0
2001-04-11,81.7064,116.73,0.0,1.0,118.99,116.14,118.78,12722300.0
2001-04-12,83.1903,118.85,0.0,1.0,118.94,115.96,116.3,9233200.0
2001-04-16,82.3153,117.6,0.0,1.0,118.89,116.91,118.29,7350000.0
2001-04-17,83.4773,119.26,0.0,1.0,119.6712,117.02,117.31,10924700.0
2001-04-18,86.7951,124.0,0.0,1.0,126.0,120.69,121.06,32481600.0
2001-04-19,87.95,125.65,0.0,1.0,125.84,123.58,124.25,13809900.0
2001-04-20,87.1451,124.5,0.0,1.0,125.4,123.66,124.9,7626700.0
2001-04-23,85.5632,122.24,0.0,1.0,123.89,121.91,123.65,8451800.0
2001-04-24,85.1012,121.58,0.0,1.0,123.65,121.1,122.52,10044700.0
2001-04-25,86.2141,123.17,0.0,1.0,123.67,120.9552,121.42,8249000.0
